Date,Price,Open,High,Low,Volume,Chg%
"Jun 22, 2015",63.523,63.532,63.59,63.44,0,0.04%
"Jun 19, 2015",63.5,63.579,63.87,63.42,0,-0.12%
"Jun 18, 2015",63.577,63.905,63.95,63.566,0,-0.68%
"Jun 17, 2015",64.011,64.166,64.28,63.989,0,-0.24%
"Jun 16, 2015",64.166,64.081,64.33,63.996,0,0.13%
"Jun 15, 2015",64.085,64.1,64.2,64,0,-0.02%
"Jun 12, 2015",64.1,63.985,64.2,63.9,0,0.22%
"Jun 11, 2015",63.959,63.782,64.03,63.75,0,0.30%
"Jun 10, 2015",63.766,64.039,64.071,63.76,0,-0.38%
"Jun 09, 2015",64.01,63.963,64.09,63.85,0,0.10%
"Jun 08, 2015",63.947,64.111,64.18,63.925,0,0.28%
"Jun 05, 2015",63.77,63.963,64.035,63.75,0,-0.30%
"June 4, 2015",63.964,63.996,64.27,63.916,0,-0.05%
"June 3, 2015",63.997,63.699,64.08,63.669,0,0.48%
"June 2, 2015",63.689,63.61,63.97,63.59,0,0.15%
"June 1, 2015",63.594,63.733,63.841,63.53,0,-0.23%
"May 29, 2015",63.743,63.79,63.946,63.68,0,-0.03%
"May 28, 2015",63.763,63.823,64,63.745,0,-0.10%
"May 27, 2015",63.826,63.983,64.17,63.82,0,-0.23%
"May 26, 2015",63.972,63.493,64.02,63.49,0,0.75%
"May 25, 2015",63.496,63.511,63.68,63.49,0,0.01%
"May 22, 2015",63.49,63.578,63.681,63.43,0,-0.14%
"May 21, 2015",63.58,63.612,63.75,63.51,0,-0.03%
"May 20, 2015",63.598,63.781,63.9,63.555,0,-0.26%
"May 19, 2015",63.763,63.725,63.85,63.52,0,0.09%
"May 18, 2015",63.708,63.442,63.75,63.425,0,0.42%
"May 15, 2015",63.44,63.403,63.662,63.347,0,0.09%
"May 14, 2015",63.383,64.014,64.063,63.379,0,-0.98%
"May 13, 2015",64.013,64.146,64.281,63.845,0,-0.21%
"May 12, 2015",64.147,64.007,64.39,63.998,0,0.22%
"May 11, 2015",64.007,63.705,64.022,63.705,0,0.46%
"May 08, 2015",63.711,64.071,64.23,63.657,0,-0.56%
"May 07, 2015",64.073,63.635,64.29,63.623,0,0.71%
"May 6, 2015",63.621,63.376,63.685,63.31,0,0.40%
"May 5, 2015",63.369,63.562,63.62,63.315,0,-0.23%
"May 4, 2015",63.516,63.692,63.693,63.516,0,-0.32%
"May 1, 2015",63.719,63.531,63.72,63.5,0,0.30%
"Apr 30, 2015",63.529,63.44,63.74,63.398,0,0.11%
"Apr 29, 2015",63.46,63.049,63.502,63.04,0,0.65%
"Apr 28, 2015",63.053,63.334,63.47,63.027,0,-0.46%
"Apr 27, 2015",63.346,63.747,63.78,63.346,0,-0.50%
"Apr 24, 2015",63.662,63.283,63.683,63.215,0,0.61%
"Apr 23, 2015",63.277,62.968,63.43,62.895,0,0.47%
"Apr 22, 2015",62.98,62.881,63.02,62.725,0,0.20%
